"date_year","date_monthnumber","geo_city","site_level2","event_url","m_unique_visitors","m_visits","m_bounces","m_bounce_rate","m_page_loads","m_time_spent_per_visitor"
2022,6,"Almere","omroepzwart","https://omroepzwart.nl/",3,3,0,0.000000,7,24354.000000
2022,6,"Amersfoort","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,4,46433.000000
2022,6,"Amstelveen","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,13,144212.000000
2022,6,"Amsterdam","omroepzwart","https://omroepzwart.nl/",36,39,18,0.461538,85,133488.047619
2022,6,"Apeldoorn","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,7,124795.000000
2022,6,"Appingedam","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Argostoli","omroepzwart","https://omroepzwart.nl/",1,2,0,0.000000,5,1112333.000000
2022,6,"Arnhem","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,5313.000000
2022,6,"Badhoevedorp","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,3,10745.000000
2022,6,"Barendrecht","omroepzwart","https://omroepzwart.nl/",2,2,0,0.000000,11,42588.000000
2022,6,"Barneveld","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,13328.000000
2022,6,"Beade","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,4,260212.000000
2022,6,"Beekbergen","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,4,95951.000000
2022,6,"Beerse","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,662419.000000
2022,6,"Bekkevoort","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Best","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Breda","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,16,1506550.000000
2022,6,"Brielle","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Broek op langedijk","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,7,129420.000000
2022,6,"Buitenpost","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Bunnik","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,22429.000000
2022,6,"Capelle aan den ijssel","omroepzwart","https://omroepzwart.nl/",3,3,1,0.333333,7,37948.500000
2022,6,"Columbus","omroepzwart","https://omroepzwart.nl/",2,2,2,1.000000,2,0.000000
2022,6,"De veenhoop","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Deest","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,122880.000000
2022,6,"Delft","omroepzwart","https://omroepzwart.nl/",3,4,1,0.250000,20,99559.333333
2022,6,"Deventer","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,4,35269.000000
2022,6,"Diemen","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,4,31922.000000
2022,6,"Doetinchem","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,11863.000000
2022,6,"Dongen","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,9610.000000
2022,6,"Dordrecht","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Dover","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Echt","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Ede","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,6,108164.000000
2022,6,"Eindhoven","omroepzwart","https://omroepzwart.nl/",5,5,1,0.200000,16,144646.250000
2022,6,"Emmen","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,32403.000000
2022,6,"Enschede","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,4,359744.000000
2022,6,"Gorinchem","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,4,26116.000000
2022,6,"Groningen","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,53045.000000
2022,6,"Haarlem","omroepzwart","https://omroepzwart.nl/",3,4,0,0.000000,23,600176.000000
2022,6,"Haler","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,24741.000000
2022,6,"Haren","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,141927.000000
2022,6,"Heemstede","omroepzwart","https://omroepzwart.nl/",1,3,0,0.000000,26,568488.000000
2022,6,"Helmond","omroepzwart","https://omroepzwart.nl/",2,2,0,0.000000,4,47322.000000
2022,6,"Hilversum","omroepzwart","https://omroepzwart.nl/",10,14,3,0.214286,181,1929012.857143
2022,6,"Hinton","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Hoorn","omroepzwart","https://omroepzwart.nl/",1,2,1,0.500000,7,46132.000000
2022,6,"Huizen","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,4,26224.000000
2022,6,"Hulst","omroepzwart","https://omroepzwart.nl/",1,2,1,0.500000,4,57416.000000
2022,6,"Ijsselstein","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,3,7805.000000
2022,6,"Kampen","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,5,105743.000000
2022,6,"Koog aan de zaan","omroepzwart","https://omroepzwart.nl/",1,2,1,0.500000,4,18596.000000
2022,6,"Kortehemmen","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Lanklaar","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,5539.000000
2022,6,"Leende","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Leeuwarden","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,9167.000000
2022,6,"Leiden","omroepzwart","https://omroepzwart.nl/",4,4,0,0.000000,20,142379.250000
2022,6,"Leiderdorp","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Lisse","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Lochem","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Lulea","omroepzwart","https://omroepzwart.nl/",2,2,2,1.000000,2,0.000000
2022,6,"Maastricht","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,13179.000000
2022,6,"Meijel","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,5,29123.000000
2022,6,"Menlo park","omroepzwart","https://omroepzwart.nl/",2,2,2,1.000000,2,0.000000
2022,6,"Middenmeer","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,6,46286.000000
2022,6,"Nieuwegein","omroepzwart","https://omroepzwart.nl/",2,2,0,0.000000,7,36771.500000
2022,6,"Nieuwerkerk aan den ijssel","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,4,46756.000000
2022,6,"Nigtevecht","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Nijkerk","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Nijmegen","omroepzwart","https://omroepzwart.nl/",3,3,3,1.000000,3,0.000000
2022,6,"Nijverdal","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,5,275864.000000
2022,6,"Noordwijk","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Oegstgeest","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,20810.000000
2022,6,"Oisterwijk","omroepzwart","https://omroepzwart.nl/",1,2,0,0.000000,9,62976.000000
2022,6,"Oosterhout","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,4,39463.000000
2022,6,"Oosterwolde","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,5,73619.000000
2022,6,"Oss","omroepzwart","https://omroepzwart.nl/",2,2,0,0.000000,40,639921.500000
2022,6,"Overveen","omroepzwart","https://omroepzwart.nl/",1,2,2,1.000000,2,0.000000
2022,6,"Rijssen","omroepzwart","https://omroepzwart.nl/",2,7,2,0.285714,43,2865603.500000
2022,6,"Rijswijk","omroepzwart","https://omroepzwart.nl/",1,2,1,0.500000,5,151764.000000
2022,6,"Roebling","omroepzwart","https://omroepzwart.nl/",2,2,2,1.000000,2,0.000000
2022,6,"Roosendaal","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Rotterdam","omroepzwart","https://omroepzwart.nl/",22,27,8,0.296296,91,72492.684211
2022,6,"San jose","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Sassenheim","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,49002.000000
2022,6,"Sint pancras","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Sleeuwijk","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Stadskanaal","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,3,10473.000000
2022,6,"Tegelen","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,8,120676.000000
2022,6,"Terwolde","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"The hague","omroepzwart","https://omroepzwart.nl/",8,14,3,0.214286,127,1324614.666667
2022,6,"Tilburg","omroepzwart","https://omroepzwart.nl/",3,3,1,0.333333,13,36786.500000
2022,6,"Utrecht","omroepzwart","https://omroepzwart.nl/",7,8,1,0.125000,27,164373.857143
2022,6,"Veldhoven","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,4,169006.000000
2022,6,"Velsen-noord","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,18943.000000
2022,6,"Venlo","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Vlaardingen","omroepzwart","https://omroepzwart.nl/",2,5,2,0.400000,32,2127067.500000
2022,6,"Vleuten","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,6,"Warfhuizen","omroepzwart","https://omroepzwart.nl/",1,2,0,0.000000,19,753034.000000
2022,6,"Weert","omroepzwart","https://omroepzwart.nl/",1,2,1,0.500000,6,354131.000000
2022,6,"Westbroek","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,5,97271.000000
2022,6,"Westzaan","omroepzwart","https://omroepzwart.nl/",1,2,1,0.500000,3,9152.000000
2022,6,"Wijchen","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,5,297585.000000
2022,6,"Wijdewormer","omroepzwart","https://omroepzwart.nl/",1,2,1,0.500000,3,17260.000000
2022,6,"Wijk bij duurstede","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,168533.000000
2022,6,"Zaandam","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,15653.000000
2022,6,"Zaandijk","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,43014.000000
2022,6,"Zevenaar","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,9543.000000
2022,6,"Zoetermeer","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,17952.000000
2022,6,"Zuidbroek","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,13899.000000
2022,6,"Zwijndrecht","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,12770.000000
2022,6,"Zwolle","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,6,55486.000000
2022,6,,,"https://omroepzwart.nl/",0,0,0,0.000000,0,0.000000
2022,7,"'s-gravenpolder","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"'s-gravenzande","omroepzwart","https://omroepzwart.nl/",3,3,1,0.333333,9,38840.000000
2022,7,"'t harde","omroepzwart","https://omroepzwart.nl/",4,4,0,0.000000,13,20285.500000
2022,7,"'t loo oldebroek","omroepzwart","https://omroepzwart.nl/",3,3,1,0.333333,8,53751.000000
2022,7,"Aalsmeer","omroepzwart","https://omroepzwart.nl/",7,7,2,0.285714,21,38213.200000
2022,7,"Aalten","omroepzwart","https://omroepzwart.nl/",3,3,1,0.333333,9,104274.000000
2022,7,"Aarlanderveen","omroepzwart","https://omroepzwart.nl/",2,2,2,1.000000,2,0.000000
2022,7,"Aarle-rixtel","omroepzwart","https://omroepzwart.nl/",2,2,0,0.000000,8,56091.000000
2022,7,"Abcoude","omroepzwart","https://omroepzwart.nl/",3,4,2,0.500000,6,57102.000000
2022,7,"Abergavenny","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,16,252659.000000
2022,7,"Agarone","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,34650.000000
2022,7,"Akersloot","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Alblasserdam","omroepzwart","https://omroepzwart.nl/",4,4,2,0.500000,14,34993.500000
2022,7,"Albufeira","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,6,51158.000000
2022,7,"Alem","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,18299.000000
2022,7,"Alkmaar","omroepzwart","https://omroepzwart.nl/",27,31,10,0.322581,121,122809.210526
2022,7,"Allen","omroepzwart","https://omroepzwart.nl/",4,4,4,1.000000,4,0.000000
2022,7,"Almelo","omroepzwart","https://omroepzwart.nl/",11,13,5,0.384615,44,46192.500000
2022,7,"Almen","omroepzwart","https://omroepzwart.nl/",2,3,1,0.333333,9,39595.000000
2022,7,"Almere","omroepzwart","https://omroepzwart.nl/",78,85,37,0.435294,240,96402.933333
2022,7,"Alphen","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,7,238234.000000
2022,7,"Alphen aan den rijn","omroepzwart","https://omroepzwart.nl/",13,17,8,0.470588,60,579459.857143
2022,7,"Altforst","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,1,30587.000000
2022,7,"Ameide","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,17678.000000
2022,7,"Amersfoort","omroepzwart","https://omroepzwart.nl/",22,24,9,0.375000,78,161826.785714
2022,7,"Ammerstol","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,4,173150.000000
2022,7,"Ammerzoden","omroepzwart","https://omroepzwart.nl/",2,3,2,0.666667,5,34038.000000
2022,7,"Ampenan","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Amstelveen","omroepzwart","https://omroepzwart.nl/",20,22,10,0.454545,55,128787.083333
2022,7,"Amsterdam","omroepzwart","https://omroepzwart.nl/",494,546,239,0.437729,1719,178744.806897
2022,7,"Amsterdam-duivendrecht","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,6,420799.000000
2022,7,"Anderlecht","omroepzwart","https://omroepzwart.nl/",2,2,0,0.000000,5,18400.000000
2022,7,"Anet","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,37875.000000
2022,7,"Ankeveen","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,5542.000000
2022,7,"Anna paulowna","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,14245.000000
2022,7,"Apeldoorn","omroepzwart","https://omroepzwart.nl/",32,36,15,0.416667,134,139538.550000
2022,7,"Appingedam","omroepzwart","https://omroepzwart.nl/",3,3,2,0.666667,13,1910378.000000
2022,7,"Arnhem","omroepzwart","https://omroepzwart.nl/",46,52,25,0.480769,129,52788.222222
2022,7,"Arum","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Ashburn","omroepzwart","https://omroepzwart.nl/",3,3,3,1.000000,3,0.000000
2022,7,"Asperen","omroepzwart","https://omroepzwart.nl/",1,2,1,0.500000,9,173382.000000
2022,7,"Assen","omroepzwart","https://omroepzwart.nl/",15,15,5,0.333333,42,71324.800000
2022,7,"Assendelft","omroepzwart","https://omroepzwart.nl/",6,7,3,0.428571,19,41558.000000
2022,7,"Asten","omroepzwart","https://omroepzwart.nl/",4,4,2,0.500000,8,11821.000000
2022,7,"Athenry","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,3,8176.000000
2022,7,"Atlanta","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,9,234322.000000
2022,7,"Augusta","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Augustinusga","omroepzwart","https://omroepzwart.nl/",2,2,2,1.000000,2,0.000000
2022,7,"Axel","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Baarn","omroepzwart","https://omroepzwart.nl/",7,7,4,0.571429,15,103859.000000
2022,7,"Baars","omroepzwart","https://omroepzwart.nl/",1,2,1,0.500000,6,115252.000000
2022,7,"Badhoevedorp","omroepzwart","https://omroepzwart.nl/",10,10,7,0.700000,18,47785.666667
2022,7,"Baflo","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,5,47070.000000
2022,7,"Balk","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,8,113879.000000
2022,7,"Barbezieux-saint-hilaire","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,5,37458.000000
2022,7,"Barcelona","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Barendrecht","omroepzwart","https://omroepzwart.nl/",4,4,1,0.250000,12,76093.666667
2022,7,"Barneveld","omroepzwart","https://omroepzwart.nl/",11,13,3,0.230769,30,517898.750000
2022,7,"Barsingerhorn","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Bavel","omroepzwart","https://omroepzwart.nl/",2,2,2,1.000000,2,0.000000
2022,7,"Bayuyan","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Beckenham","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Bedum","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,4,50889.000000
2022,7,"Beek","omroepzwart","https://omroepzwart.nl/",3,3,2,0.666667,4,14334.000000
2022,7,"Beek en donk","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,24633.000000
2022,7,"Beilen","omroepzwart","https://omroepzwart.nl/",2,2,0,0.000000,7,38038.500000
2022,7,"Belfast","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Bellefonte","omroepzwart","https://omroepzwart.nl/",2,2,2,1.000000,2,0.000000
2022,7,"Bemmel","omroepzwart","https://omroepzwart.nl/",2,3,2,0.666667,10,61032.000000
2022,7,"Benalmadena","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,5,39217.000000
2022,7,"Bennebroek","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Bennekom","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,6,97827.000000
2022,7,"Berchem","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,5,30804.000000
2022,7,"Berg en terblijt","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,4,66831.000000
2022,7,"Bergambacht","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Bergeijk","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,14280.000000
2022,7,"Bergen","omroepzwart","https://omroepzwart.nl/",5,5,3,0.600000,11,164486.000000
2022,7,"Bergen op zoom","omroepzwart","https://omroepzwart.nl/",4,4,3,0.750000,7,132138.000000
2022,7,"Bergharen","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,5924.000000
2022,7,"Bergschenhoek","omroepzwart","https://omroepzwart.nl/",3,5,3,0.600000,14,56250.000000
2022,7,"Berkel en rodenrijs","omroepzwart","https://omroepzwart.nl/",12,12,8,0.666667,27,62563.000000
2022,7,"Berkel-enschot","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,25432.000000
2022,7,"Berlin","omroepzwart","https://omroepzwart.nl/",3,4,1,0.250000,13,36556.666667
2022,7,"Best","omroepzwart","https://omroepzwart.nl/",6,6,1,0.166667,24,159589.000000
2022,7,"Beugen","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Beuningen","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Beverwijk","omroepzwart","https://omroepzwart.nl/",4,4,1,0.250000,13,65972.666667
2022,7,"Biddinghuizen","omroepzwart","https://omroepzwart.nl/",2,2,0,0.000000,5,18640.500000
2022,7,"Biel","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,4,13940.000000
2022,7,"Biervliet","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Bilgoraj","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Bilthoven","omroepzwart","https://omroepzwart.nl/",8,8,3,0.375000,22,319831.400000
2022,7,"Binh trung tay","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Blackfalds","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Blaricum","omroepzwart","https://omroepzwart.nl/",2,2,0,0.000000,17,313662.500000
2022,7,"Blauwgrond","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,5,77543.000000
2022,7,"Bleiswijk","omroepzwart","https://omroepzwart.nl/",4,4,2,0.500000,6,20070.500000
2022,7,"Blokker","omroepzwart","https://omroepzwart.nl/",4,4,4,1.000000,4,0.000000
2022,7,"Boca paila","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,15938.000000
2022,7,"Bodegraven","omroepzwart","https://omroepzwart.nl/",2,2,2,1.000000,2,0.000000
2022,7,"Boden","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,5,8978.000000
2022,7,"Boechout","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,26191.000000
2022,7,"Boekel","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,16103.000000
2022,7,"Bogota","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,29230.000000
2022,7,"Boijl","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,48188.000000
2022,7,"Bolsward","omroepzwart","https://omroepzwart.nl/",2,2,0,0.000000,9,67057.000000
2022,7,"Bonn","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,9,107254.000000
2022,7,"Borgercompagnie","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Borgerhout","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Borj louzir","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Borne","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Bosch en duin","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,3,8964.000000
2022,7,"Boskoop","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,22502.000000
2022,7,"Botlek rotterdam","omroepzwart","https://omroepzwart.nl/",2,2,0,0.000000,6,42926.500000
2022,7,"Boven-leeuwen","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Boxmeer","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,7,65333.000000
2022,7,"Boxtel","omroepzwart","https://omroepzwart.nl/",4,4,2,0.500000,15,69892.000000
2022,7,"Braga","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,10,235734.000000
2022,7,"Brasschaat","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,1470338.000000
2022,7,"Breda","omroepzwart","https://omroepzwart.nl/",19,22,12,0.545455,85,424096.500000
2022,7,"Bremen","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Breugel","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Breukelen","omroepzwart","https://omroepzwart.nl/",4,4,1,0.250000,16,934909.000000
2022,7,"Breukeleveen","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,4,39868.000000
2022,7,"Brielle","omroepzwart","https://omroepzwart.nl/",7,9,5,0.555556,27,57289.250000
2022,7,"Brizambourg","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Broek op langedijk","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Bruges","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,7559.000000
2022,7,"Brunssum","omroepzwart","https://omroepzwart.nl/",3,3,1,0.333333,13,863613.500000
2022,7,"Brussels","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Budel","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Buitenpost","omroepzwart","https://omroepzwart.nl/",2,2,0,0.000000,7,19968.000000
2022,7,"Bunde","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,24088.000000
2022,7,"Bunnik","omroepzwart","https://omroepzwart.nl/",2,2,0,0.000000,8,43394.500000
2022,7,"Bunschoten-spakenburg","omroepzwart","https://omroepzwart.nl/",3,4,3,0.750000,9,127289.000000
2022,7,"Buren","omroepzwart","https://omroepzwart.nl/",5,5,3,0.600000,20,592018.500000
2022,7,"Burgh-haamstede","omroepzwart","https://omroepzwart.nl/",2,3,1,0.333333,8,59479.000000
2022,7,"Bury","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Bussum","omroepzwart","https://omroepzwart.nl/",5,5,3,0.600000,12,88733.000000
2022,7,"Buurmalsen","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,191082.000000
2022,7,"Cambridge","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,4,90242.000000
2022,7,"Capelle aan den ijssel","omroepzwart","https://omroepzwart.nl/",12,13,4,0.307692,37,62876.000000
2022,7,"Casablanca","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,4,26579.000000
2022,7,"Castenray","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,3,10484.000000
2022,7,"Castricum","omroepzwart","https://omroepzwart.nl/",3,4,1,0.250000,19,527371.000000
2022,7,"Chaam","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Champcella","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Chatillon","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Chisinau","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,29019.000000
2022,7,"Chongqing","omroepzwart","https://omroepzwart.nl/",4,4,4,1.000000,4,0.000000
2022,7,"Cikampek","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Clonee","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,2,333086.000000
2022,7,"Coatzacoalcos","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,3,28887.000000
2022,7,"Cologne","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Columbus","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Concord","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,4,26033.000000
2022,7,"Copenhagen","omroepzwart","https://omroepzwart.nl/",2,2,1,0.500000,4,14913.000000
2022,7,"Cordoba","omroepzwart","https://omroepzwart.nl/",1,1,1,1.000000,1,0.000000
2022,7,"Cruquius","omroepzwart","https://omroepzwart.nl/",1,1,0,0.000000,5,54531.000000
